Product Name,UNSPSC,ProductId,Price Varies with SKU,,Note the productId field? I think if you change that we might get it..
PLR209,40141739        ,141448,0,,
PLR210,40141739        ,141450,0,,
PLR252,40141739        ,141523,0,,
SGN367,40160000        ,152751,0,,
SGN368,40160000        ,152753,0,,
SGN369,40160000        ,152755,0,,
SGN370,40160000        ,152757,0,,
PKG582,44121500        ,141341,0,,
BOM117,20122806        ,155958,0,,
BOM118,20122806        ,155960,0,,
BOM119,20122806        ,155962,0,,
BOM120,20122806        ,155964,0,,
BOM121,20122806        ,155966,0,,
BOM122,20122806        ,155968,0,,
BOM5402,47131907        ,157670,0,,
GEN132,24110000        ,132987,0,,
GEN310,47136000        ,133125,0,,
GEN528,47131905        ,133314,0,,
GEN529,47131905        ,133316,0,,
SGN148,55121700        ,147085,0,,
SGN362,40160000        ,148143,1,,
WIP770924,47131701        ,150230,0,,
WPL122,46181503        ,150401,0,,
PTY323,31200000        ,145474,0,,
TLS326,47131600        ,148697,0,,
MAT3253,47131901        ,158796,0,,
PAK399,24110000        ,139801,0,,
BOX115,24112404        ,122496,0,,
CAN126,24112200        ,123434,0,,
CAN335,31201600        ,124077,0,,
CAN336,47121700        ,124080,0,,
CAN337,47121700        ,124083,0,,
CLN308,47131600        ,124983,0,,
CLN325,47131600        ,125001,0,,
CLN646,47131600        ,125209,0,,
DRM1026,27110000        ,125579,0,,
DRM1028,40141700        ,125583,0,,
DRM1029,40141700        ,125585,0,,
DRM1058,27110000        ,156119,0,,
DRM206,40141700        ,125836,0,,
FLT471,40161505        ,132377,0,,
PAK117,24111812        ,139488,0,,
PAK118,24111812        ,139490,0,,
DRM1043,24110000        ,153160,0,,
DRM312,40151500        ,125965,0,,
DRM360,40151500        ,126040,0,,
DRM564,27110000        ,126422,0,,
DRM919,27112902        ,127286,0,,
ELS215,39111700        ,152921,0,,
ELS216,39111700        ,155177,0,,
FLM506,52101510        ,130074,0,,
FLM507,52101510        ,130077,0,,
FLT448,40160000        ,132331,0,,
FLT449,40160000        ,132333,0,,
FLT605,40161505        ,132631,0,,
GEN206-1,47131901        ,133073,0,,
FLT528,40160000        ,132487,0,,
MAT3251,47131901        ,158792,0,,
MAT3252,47131901        ,158794,0,,
PAK933,24111800        ,140418,0,,
PAK934,24111800        ,140420,0,,
PAK935,24111800        ,140422,0,,
DRM272,40151500        ,125917,0,,
DRM464,24101900        ,126247,0,,
DRM536,24110000        ,126367,0,,
DRM537,24110000        ,126369,0,,
DRM887,40151500        ,127232,0,,
FLT444,40160000        ,132323,0,,
FLT697,20122806        ,132880,0,,
FLT698,20122806        ,132882,0,,
FLT699,40160000        ,152778,0,,
GEN379,46182400        ,133162,0,,
GEN466,46171500        ,133214,0,,
GEN467,46171500        ,133216,0,,
LCK216,46171500        ,137363,0,,
MAT1625,47131901        ,158688,0,,
MAT2210,47131901        ,158313,0,,
MAT2211,47131901        ,158316,0,,
MAT2212,47131901        ,158319,0,,
MAT2213,47131901        ,158322,0,,
MAT2214,47131901        ,158325,0,,
MAT2215,47131901        ,158328,0,,
MAT2216,47131901        ,158331,0,,
MAT2217,47131901        ,158334,0,,
MAT2218,47131901        ,158337,0,,
MAT2219,47131901        ,158340,0,,
MAT3200,47131901        ,158690,0,,
MAT32100,47131901        ,157779,0,,
MAT3223,47131901        ,158692,0,,
MAT4210,47131901        ,158343,0,,
MAT4211,47131901        ,158346,0,,
MAT4212,47131901        ,158349,0,,
MAT4213,47131901        ,158352,0,,
MAT4214,47131901        ,158355,0,,
MAT4215,47131901        ,158358,0,,
MAT4216,47131901        ,158361,0,,
MAT4217,47131901        ,158364,0,,
MAT4218,47131901        ,158367,0,,
MAT4219,47131901        ,158370,0,,
PLS1484,55121700        ,143037,0,,
PLS1496,46182400        ,143066,0,,
PLS1499,46182400        ,143072,0,,
PLS1531,46151500        ,143134,0,,
DRM474,24110000        ,126267,0,,
DRM586,24110000        ,126451,0,,
DRM920,24110000        ,127288,0,,
DRM921,24110000        ,127290,0,,
DRM922,24110000        ,127292,0,,
DRM923,24110000        ,127294,0,,
DRM924,24110000        ,127296,0,,
DRM925,24110000        ,127298,0,,
DRM926,24110000        ,127300,0,,
DRM927,24110000        ,127302,0,,
DRM928,24110000        ,127304,0,,
DRM929,24110000        ,127306,0,,
DRM930,24110000        ,127308,0,,
DRM956,24110000        ,127362,0,,
GEN302,24110000        ,133117,0,,
CAN481,31201600        ,124638,0,,
ELS203,39111700        ,152901,0,,
ELS204,39111700        ,152905,0,,
ELS205,39111700        ,152908,0,,
ELS206,39111700        ,152911,0,,
LCK242,46171500        ,153071,0,,
LCK243,46171500        ,153076,0,,
MAT3254,47131901        ,158798,0,,
PAK413,24111812        ,139813,0,,
PAK574,24101900        ,139967,0,,
PAK575,24101900        ,139969,0,,
PAK966,24111800        ,140497,0,,
PLS1043,46161509        ,141692,0,,
PLS1376,46182301        ,142771,0,,
PLS1493,46151500        ,143060,0,,
TLS126,41103300        ,148487,0,,
TLS304,47131901        ,148673,0,,
TLS404,47136000        ,148865,0,,
TLS624,52100000        ,149362,0,,
TLS628,52100000        ,149370,0,,
TLS702,41103300        ,149513,0,,
WPL931,46181605        ,152118,1,,
WPL933,46181605        ,152174,0,,
WPL940,46181605        ,152206,1,,
WPL941,46181605        ,152230,1,,
WPL950,46181605        ,152278,1,,
WPL951,46181605        ,152311,1,,
WPL952,46181605        ,152325,1,,
WPL954,46181605        ,152365,0,,
WPL960,46181605        ,152384,1,,
WPL961,46181605        ,152397,1,,
WPL963,46181605        ,152448,1,,
WPL964,46181605        ,152477,1,,
WPL965,46181605        ,152500,0,,
WPL967,46181605        ,152523,0,,
WPL968,46181605        ,152534,0,,
WPL970,46181605        ,152546,0,,
WPL971,46181605        ,152552,0,,
CAN117,24112200        ,123420,0,,
CAN134,24112200        ,123446,0,,
CAN135,24112200        ,123448,0,,
CAN136,24112200        ,123450,0,,
CAN137,24112200        ,123452,0,,
CAN159,24112200        ,123470,0,,
CAN252,24112200        ,152926,0,,
CAN460,24112200        ,124585,0,,
CAN461,24112200        ,124587,0,,
CAN462,24112200        ,124589,0,,
DRM1038,47121700        ,152930,0,,
DRM176,40151500        ,125780,0,,
DRM182,40151500        ,125792,0,,
DRM193,40151500        ,125816,0,,
DRM195,40151500        ,125820,0,,
DRM302,40141700        ,125951,0,,
DRM310,40141700        ,125961,0,,
DRM361,40141700        ,126042,0,,
PAK109,24111803        ,139472,0,,
PAK148,24111803        ,139557,0,,
PAK149,24111803        ,139559,0,,
PAK991,24111803        ,140548,0,,
PAK992,24111803        ,140550,1,,
PAK995,24111803        ,140557,0,,
PLS1314,46151500        ,142609,0,,
PLS1315,46151500        ,142611,0,,
PLS1316,46151500        ,142613,0,,
PLS1317,46151500        ,142615,0,,
PLS1318,46151500        ,142617,0,,
PLS236,41104100        ,143442,0,,
PLS533,41104100        ,143684,0,,
PLS620,46151500        ,143906,0,,
SGN346,55121710        ,148093,0,,
SGN354,55121710        ,148125,0,,
PAK372,24111800        ,139773,0,,
WPL235,46181503        ,150523,0,,
WPL576,46181503        ,150904,0,,
WPL717,46181503        ,151373,1,,
WPL718,46181503        ,151379,1,,
WPL719,46181503        ,151386,1,,
WPL720,46181503        ,151392,1,,
BAG201,24111500        ,122286,1,,
BAG202,24111500        ,122289,1,,
CAB414,24112402        ,123226,0,,
DRM325,40141700        ,125989,0,,
DRM343,40151500        ,126013,0,,
DRM595,40151500        ,126461,0,,
GEN322,47131905        ,133135,0,,
GEN323,47131905        ,133137,0,,
GEN324,47131905        ,133139,0,,
GEN381,47131905        ,133168,0,,
GEN382,47131905        ,133170,0,,
LCK183,46171500        ,137298,0,,
LCK185,46171500        ,137302,0,,
PAK385,24101900        ,139787,0,,
GEN522,47131905        ,133302,0,,
DRM188,40141700        ,125804,0,,
ELS211,39111700        ,152850,0,,
FLT606,40161505        ,132633,1,,
FLT618,27112902        ,132662,0,,
GEN527,47131905        ,133312,0,,
GEN595,24110000        ,133464,0,,
GLV130,46181500        ,135335,0,,
GLV131,46181500        ,135340,0,,
PLP217,47131905        ,141369,0,,
PLP300,47131905        ,141375,0,,
GEN206,47131901        ,133071,0,,
PAK176,24111803        ,139618,0,,
PLS456,46182400        ,143518,0,,
PLS852,46182400        ,144496,0,,
RNG209,24102108        ,146082,0,,
RTK312,46171500        ,146269,0,,
SGN118,55121600        ,146326,0,,
SGN347,55121710        ,148095,0,,
DRM1134,24110000        ,158862,0,,
DRM184,40141700        ,125796,0,,
DRM185,40141700        ,125798,0,,
DRM186,40141700        ,125800,0,,
DRM187,40141700        ,125802,0,,
DRM245,40141700        ,125876,0,,
DRM246,40141700        ,125878,0,,
DRM322,40141700        ,125983,0,,
DRM323,40141700        ,125985,0,,
DRM327,40141700        ,125993,0,,
DRM328,40141700        ,125995,0,,
DRM390,40141700        ,126100,0,,
DRM467,40141700        ,126255,0,,
DRM468,40141700        ,126257,0,,
DRM640,27112902        ,126524,0,,
GLV132,46181504        ,158904,0,,
GLV133,46181504        ,158909,0,,
PLR6040,47131901        ,158918,0,,
PLR6042,47131901        ,158920,0,,
DRM237,24101900        ,125866,0,,
DRM570,24101900        ,126434,0,,
DRM571,24101900        ,126436,0,,
DRM572,24101900        ,126438,0,,
DRM573,24101900        ,126440,0,,
DRM729,24101900        ,126708,0,,
DRM1135,24110000        ,158942,0,,
DRM1136,24110000        ,158944,0,,
CAB255,24112402        ,122944,0,,
DRM678,40141700        ,126596,0,,
PAK538,24101900        ,139923,0,,
PAK726,24101905        ,140274,0,,
TLS293,24110000        ,148661,0,,
TLS632,24111800        ,149378,0,,
DLY306,24101900        ,125511,0,,
DRM133,40141700        ,125679,1,,
DRM134,40141700        ,125682,1,,
DRM196,40151500        ,125822,0,,
DRM269,40151500        ,125911,0,,
DRM432,40151500        ,126184,0,,
DRM433,40151500        ,126186,0,,
DRM491,40141700        ,126291,0,,
DRM492,40141700        ,126293,0,,
DRM493,40141700        ,126295,0,,
DRM494,40141700        ,126297,0,,
DRM495,40141700        ,126299,0,,
DRM498,40141700        ,126305,0,,
DRM767,40151500        ,126790,0,,
DRM768,40151500        ,126792,0,,
DRM769,40151500        ,126794,0,,
DRM770,40151500        ,126796,0,,
DRM889,40151500        ,127236,0,,
PAK225,24101900        ,153176,0,,
TLS104,24110000        ,148443,0,,
GEN6061,47131901        ,158973,0,,
DRM153,24102100        ,125727,0,,
DRM194,27112902        ,125818,0,,
DRM271,40151500        ,125915,0,,
DRM459,27112902        ,126239,0,,
DRM508,40151500        ,126319,0,,
DRM628,27112902        ,126513,0,,
DRM787,24111800        ,126922,0,,
FLT517,40160000        ,132465,0,,
FLT518,40160000        ,132467,0,,
FLT558,40160000        ,132547,0,,
FLT569,40160000        ,132569,0,,
GEN377,40141700        ,133158,0,,
GEN835,24110000        ,134565,0,,
LCK159,46171500        ,137200,0,,
PAK230,24110000        ,155255,0,,
PAK398,24101900        ,139799,0,,
PAN402,47131901        ,140575,0,,
PLS1090,47136000        ,141819,0,,
PLS1225,30161902        ,142261,0,,
PLS1552,41104100        ,156085,0,,
PLS1553,41104100        ,156087,0,,
PLS540,47136000        ,143698,0,,
PLS541,47136000        ,143700,0,,
PLS801,10190000        ,144363,0,,
SKN1007,53131627        ,148276,0,,
TLS468,47131901        ,149032,0,,
WIP902,47131701        ,150258,0,,
WRT900,52121704        ,152664,0,,
CLN140,47131600        ,124872,0,,
DRM1027,24111803        ,125581,0,,
DRM367,40151500        ,126054,0,,
DRM699,40151500        ,126654,0,,
PLS1900,55121704        ,152857,0,,
SGN261,55121600        ,152792,0,,
SGN262,55121600        ,152801,0,,
SGN263,55121600        ,152810,0,,
SGN409,55121600        ,153315,0,,
SGN411,55121600        ,153319,0,,
SGN414,55121600        ,153325,0,,
SGN416,55121600        ,153329,0,,
SGN419,55121600        ,153335,0,,
SGN420,55121600        ,153337,0,,
CLN145,47131600        ,124882,0,,
CLN146,47131600        ,124884,0,,
DLY309,24101900        ,125513,0,,
DRM201,40141700        ,125832,0,,
DRM380,24101900        ,126077,0,,
DRM415,40141700        ,126153,0,,
DRM535,24110000        ,126365,0,,
DRM876,24101900        ,127209,0,,
LCK226,46171500        ,137383,0,,
LCK227,46171500        ,137385,0,,
MAT907,52101510        ,138188,0,,
MTL124,24101600        ,138301,0,,
PLS1009,30161902        ,141625,0,,
PLS1037,30161902        ,141675,0,,
PLS1258,30161902        ,142449,0,,
PLS1259,30161902        ,142453,0,,
PLS1260,30161902        ,142457,0,,
PLS1271,24102000        ,142487,0,,
PLS1272,24102000        ,142489,0,,
PLS1273,24102000        ,142491,0,,
PLS195,30161902        ,143255,0,,
PLS626,30161902        ,143918,0,,
PLS758,30161902        ,144294,0,,
SGN429,55121600        ,153355,0,,
SGN430,55121600        ,153357,0,,
SGN431,55121600        ,153359,0,,
SGN434,55121600        ,153365,0,,
SGN440,55121600        ,153377,0,,
SGN441,55121600        ,153379,0,,
SGN449,55121600        ,153395,0,,
SGN454,55121600        ,153405,0,,
SGN455,55121600        ,153407,0,,
SGN457,55121600        ,153411,0,,
SGN460,55121600        ,153417,0,,
SGN461,55121600        ,153419,0,,
SGN462,55121600        ,153421,0,,
SGN463,55121600        ,153423,0,,
SGN464,55121600        ,153425,0,,
SGN465,55121600        ,153427,0,,
SGN466,55121600        ,153429,0,,
SGN467,55121600        ,153431,0,,
SGN468,55121600        ,153433,0,,
SGN469,55121600        ,153435,0,,
SGN470,55121600        ,153437,0,,
SGN682,55121600        ,157666,0,,
DRM598,24101900        ,126467,0,,
DRM867,24101900        ,127193,0,,
SKM5401,47131904        ,157698,0,,
SKM5402,47131904        ,157700,0,,
SKM5403,47131904        ,157702,0,,
SKM5404,47131904        ,157704,0,,
TLS135,47136000        ,148505,0,,
TLS137,47136000        ,148509,0,,
TLS171,47131600        ,148585,0,,
TLS489,41103300        ,149074,0,,
TLS699,41103300        ,149507,0,,
WPL121,46181503        ,152766,0,,
WPL130,46181503        ,150424,0,,
WPL131,46181503        ,150435,0,,
WPL132,46181503        ,150446,0,,
WPL133,46181503        ,150451,0,,
WPL134,46181503        ,150462,0,,
WRT501,12352206        ,152628,0,,
WRT502,12352206        ,152630,0,,
CLN142,47131600        ,124876,0,,
DRM784,24110000        ,126910,0,,
DRM785,24110000        ,126915,0,,
DRM786,24111800        ,126920,0,,
DRM873,24110000        ,127205,0,,
DRM877,24101900        ,127211,0,,
MTL123,24101600        ,138299,0,,
SGN442,55121600        ,153381,0,,
DRM1001,24110000        ,125524,1,,
RFL472,22101714        ,146038,0,,
DRM1063,47121700        ,155990,0,,
DRM1064,47121700        ,155992,0,,
DRM156,47121700        ,125733,0,,
DRM158,47121700        ,125737,0,,
DRM282,47121700        ,125931,0,,
DRM808,47121700        ,127020,0,,
DRM892,47121700        ,127242,0,,
DRM893,47121700        ,127244,0,,
GEN133,27112902        ,132989,0,,
GEN134,27112902        ,132991,0,,
GEN135,27112902        ,132993,0,,
GEN136,27112902        ,132995,0,,
GEN2202,27112902        ,133083,0,,
PAK633,24111803        ,140069,0,,
PAK634,24111803        ,140071,0,,
PAK635,24111803        ,140073,0,,
PAK636,24111803        ,140075,0,,
PAK637,24111803        ,140077,0,,
PAK638,24111803        ,140079,0,,
PAK745,24111803        ,140320,0,,
PAK746,24111803        ,140322,0,,
PAK973,24111803        ,140511,0,,
PAK974,24111803        ,140513,0,,
PAK975,24111803        ,140515,0,,
PAK976,24111803        ,140517,0,,
PAK977,24111803        ,140519,0,,
PAK978,24111803        ,140521,0,,
PAK996,24111803        ,140559,0,,
PLR215,47130000        ,141460,0,,
PLS1261,30161902        ,142461,0,,
TLS683,20122806        ,149477,0,,
TLS684,20122806        ,149479,0,,
TLS685,20122806        ,149481,0,,
TLS686,20122806        ,149483,0,,
