Product Name,ProductId,UNSPSC,Category Name,Cust Field 1,Cust Field 2,Cust Field 3,Cust Field 4,Cust Field 5,Configurable Product
BORDERWARE SP-800 36-MONTH UNLIMITED LICENSE                                    ,2400593,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,BORDERWARE TECHNOLOGIES                 ,1,No
BORLAND SOFTWARE CORPORATION CODEWRIGHT 7.5 NEW USER WINDOWS                    ,2527191,4323240300,Enterprise application integration software                                     ,7.5,,,BORLAND                                 ,1,No
BORLAND SOFTWARE CORPORATION DELPHI 2010 PRO LICENSE                            ,2539142,4323240300,Enterprise application integration software                                     ,2010,,,EMBARCADERO TECHNOLOGIES                ,1,No
BORLAND STUDIO XE PRO UPG RAD FROM V2006 TO V2009 10-PK NMD LICENSE             ,2611728,4323240300,Enterprise application integration software                                     ,2009,,,EMBARCADERO TECHNOLOGIES                ,1,No
BORLAND STUDIO XE PRO UPG RAD FROM V2006 TO V2009 10-PK NMD LICENSE             ,2603255,4323240300,Enterprise application integration software                                     ,2009,,,EMBARCADERO TECHNOLOGIES                ,1,No
BORLAND STUDIO XE PRO UPG RAD FROM V2006 TO V2009 NMD LICENSE                   ,2603264,4323240300,Enterprise application integration software                                     ,2009,,,EMBARCADERO TECHNOLOGIES                ,1,No
BORLAND TOGETHER - 1 NAMED USER LICENSE                                         ,2602456,4323300200,Network operation system software                                               ,NONE  ,,,BORLAND                                 ,0,No
BORLAND TOGETHER NAMED USER - 1 YR SUPPORT & MAINT                              ,2602459,4323290100,Access software                                                                 ,NONE  ,,,BORLAND                                 ,0,No
BOUNCEBACK ULTIMATE INSTANT PC RECOVERY SOFTWARE WIN LICENSE                    ,2556643,4323290700,Storage networking software                                                     ,NONE  ,,,CMS PRODUCTS                            ,1,No
BPS - ADVANTAGE PROGRAM  - 30 ACTIVE CALS MAX                                   ,2518341,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,30,No
BPS - BASIC PROGRAM  - 30 ACTIVE CALS MAX                                       ,2541841,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,1,No
BPS - ENHANCED PROGRAM - 30 ACTIVE CALS MAX                                     ,2564019,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,30,No
BPS AND  BES - ADVANTAGE PROGRAM - DIRECT TO LEVEL 2 SUPPORT                    ,2589469,8111150400,Application programming services                                                ,2,,,RESEARCH IN MOTION                      ,1,No
BRAVA DESKTOP 7.0 WIN 10-24 USER LICENSE                                        ,2652536,4323220200,Document management software                                                    ,7,,,INFORMATIVE GRAPHICS                    ,1,No
BRAVA DESKTOP 7.0 WIN 10-24 USER MAINT                                          ,2652538,4323220200,Document management software                                                    ,NONE  ,,,INFORMATIVE GRAPHICS                    ,1,No
BRIGHTSTORARCSERVE BACKUP 11.1 FOR NETWARE UPGRADE FROM 9 OR ARCSERVE 7 LICENS  ,1885141,4323290700,Storage networking software                                                     ,11.1,,,CA                                      ,1,No
BROCADE COMMUNICATIONS DCFM PROF PLUS S/W                                       ,2542606,4323270100,Application server software                                                     ,NONE  ,,,BROCADE COMMUNICATION                   ,1,No
BUNDLE WEBNETWORK ACCESS BASE LICENSE  ACAD                                     ,2595126,4323300400,Operating system software                                                       ,NONE  ,,,STONEWARE INC                           ,1,No
BUNDLE WEBNETWORK ACCESS BASE LICENSE *ACAD ONLY*                               ,2510806,4323270100,Application server software                                                     ,NONE  ,,,STONEWARE INC                           ,1,No
BUNGE LANDESK  MANAGEMENT SUITE 8 WIN LICENSE                                   ,2496408,4323151300,Office suite software                                                           ,8,,,LANDESK SOFTWARE                        ,1,No
BUNGE LANDESK MANAGEMENT SUITE PRO MAINT AGREEMENT - 7 MONTHS                   ,2496403,4323151300,Office suite software                                                           ,7,,,LANDESK SOFTWARE                        ,1,No
BURP SUITE PRO SINGLE USER LICENSE                                              ,2618811,4323270400,Internet directory services software                                            ,NONE  ,,,PORTSWIGGER                             ,1,No
BUSINESS SPACE SECURITY 5WS/SVR SUBSCRIPTION/MAINT 1 YEAR                       ,2648882,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,KASPERSKY LAB                           ,1,No
BUSINESS SPACE SECURITY WS SVR C/U 1000-1499 USER SUBSCRIPTION/MAINT 3 YEAR     ,2650802,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,KASPERSKY LAB                           ,1,No
BUSINESSMAP FINANCIAL WIN CD                                                    ,2531841,4323210500,Charting software                                                               ,NONE  ,,,HALLOGRAM PUBLISHING                    ,1,No
C PLUS PLUS BUILDER 2010 ARCH ESD NMD NEW USER                                  ,2548778,4323240300,Enterprise application integration software                                     ,2010,,,BORLAND                                 ,1,No
C PLUS PLUS BUILDER 2010 ENT ESD NMD NEW USER                                   ,2548784,4323240300,Enterprise application integration software                                     ,2010,,,BORLAND                                 ,1,No
C PLUS PLUS BUILDER 2010 PRO ESD NMD NEW USER                                   ,2548785,4323240300,Enterprise application integration software                                     ,2010,,,BORLAND                                 ,1,No
C PLUS PLUS BUILDER 6 PRO NEW USER ESD                                          ,2521195,4323240300,Enterprise application integration software                                     ,NONE  ,,,EMBARCADERO TECHNOLOGIES                ,1,No
C PLUS PLUS BUILDER XE ENT NMD ESD                                              ,2599100,4323240300,Enterprise application integration software                                     ,NONE  ,,,EMBARCADERO TECHNOLOGIES                ,1,No
C PLUS PLUS COMPILER PRO F/LINUX FLTG 2 SEAT PK                                 ,2531414,4323240300,Enterprise application integration software                                     ,NONE  ,,,INTEL                                   ,1,No
CA AV PLUS V7 DVD 3 USER DELL - MEDIA ONLY                                      ,2625075,4323320500,Transaction security and virus protection software                              ,NONE  ,,,CA                                      ,0,No
CA ETRUST AV ACTIVATION LICENSE                                                 ,2358550,4323320500,Transaction security and virus protection software                              ,      ,,,ADAPTEC                                 ,0,No
CADTOOLS 6 UPGRADE WIN LICENSE                                                  ,2542096,4323260400,Computer aided design CAD software                                              ,6,,,HOT DOOR                                ,1,No
CADTOOLS 6 UPGRADE WIN LICENSE                                                  ,2548331,4323260400,Computer aided design CAD software                                              ,6,,,HOT DOOR                                ,1,No
CAKE MUSIC CREATOR 5 W CD                                                       ,2589821,4323210200,Graphics or photo imaging software                                              ,5,,,CAKEWALK                                ,1,No
"CAL FOR ENTEPRISE/PROFESSIONAL, 1 USER                                          ",2552047,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,1,No
"CAL FOR ENTERPRISE, 1,000 USER                                                  ",2454937,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,1,No
"CAL FOR ENTERPRISE, 100 USER                                                    ",2425748,8111150400,Application programming services                                                ,NONE  ,,,RESEARCH IN MOTION                      ,1,No
